274905; 2,552444; -0,627900; -2,149855; 0,000000; -0,022441; -0,264475; -0,097658; -9,1565
274914; 2,357774; -0,201250; -2,149855; 0,000000; 0,000664; -0,264421; 0,022827; -5,736423
274923; 2,198069; -0,478975; -2,149855; 0,000000; -0,042904; -0,267948; -0,043043; -8,4260
274932; 2,148457; 0,267663; -2,149855; 0,000000; 0,026520; -0,265768; 0,068587; -4,063345
274941; 2,063407; -0,629912; -2,149855; 0,000000; -0,071349; -0,271633; -0,096690; -10,468
274951; 1,977884; 0,265650; -2,149855; 0,000000; 0,009330; -0,270866; 0,079708; -4,329234
274959; 1,977884; -0,265650; -2,149855; 0,000000; -0,043587; -0,274449; -0,052280; -8,8170
274968; 1,967489; 0,221375; -2,149855; 0,000000; 0,003885; -0,274130; 0,046900; -5,317720
274978; 2,055375; 0,152950; -2,149855; 0,000000; 0,005824; -0,273651; 0,001915; -6,331257
274986; 2,140897; 0,211313; -2,149855; 0,000000; 0,020155; -0,271994; 0,014158; -5,659086
274995; 2,261384; 0,301875; -2,232541; -0,422719; -0,009163; -0,272748; -0,028965; -7,4017
275006; 2,344072; 0,050313; -2,232541; -0,422719; -0,025983; -0,274884; -0,016617; -7,5591
275016; 2,425815; 0,297850; -2,232541; -0,422719; 0,006813; -0,274324; 0,032401; -5,597843
275026; 2,575125; 0,338100; -2,232541; -0,422719; 0,025693; -0,272211; 0,018653; -5,425367
275035; 2,710260; 0,237475; -2,232541; -0,422719; 0,029130; -0,269817; 0,003396; -5,649771
275046; 2,796727; 0,130813; -2,232541; -0,422719; 0,027119; -0,267587; -0,001987; -5,77274
275056; 2,803815; -0,100625; -2,232541; 0,000000; 0,046877; -0,263734; 0,019520; -4,698511
275065; 2,835945; 0,237475; -2,232541; 0,000000; 0,083751; -0,256848; 0,036431; -3,253962
275074; 2,880832; -0,046288; -2,232541; 0,000000; 0,059960; -0,251919; -0,023505; -5,13011
275083; 2,845395; -0,104650; -2,232541; 0,000000; 0,050617; -0,247758; -0,009230; -4,91359
275092; 2,836417; 0,066413; -2,232541; 0,000000; 0,066761; -0,242270; 0,015949; -3,799046
275102; 2,910599; 0,249550; -2,232541; 0,000000; 0,092390; -0,234674; 0,025320; -2,784866
275112; 3,008407; 0,167038; -2,232541; 0,000000; 0,093913; -0,226954; 0,001505; -3,131806
275122; 3,043372; -0,018112; -2,232541; 0,000000; 0,078955; -0,220463; -0,014778; -3,72111
275132; 3,019747; -0,082513; -2,232541; 0,000000; 0,070187; -0,214693; -0,008662; -3,64684
275142; 3,028725; 0,120750; -2,232541; 0,000000; 0,091327; -0,207185; 0,020884; -2,261294
275154; 3,102907; 0,195212; -2,232541; 0,000000; 0,106132; -0,198460; 0,014627; -1,850049
275163; 3,163860; 0,064400; -2,232541; 0,000000; 0,099174; -0,190307; -0,006874; -2,333526
275174; 3,169530; -0,040250; -2,232541; 0,000000; 0,089315; -0,182965; -0,009740; -2,46165
275182; 3,169530; 0,040250; -2,232541; 0,000000; 0,097333; -0,174963; 0,007921; -1,659741
275193; 3,209692; 0,130813; -2,232541; 0,000000; 0,110353; -0,165891; 0,012863; -1,016067
275202; 3,273480; 0,140875; -2,232541; 0,000000; 0,117709; -0,156215; 0,007267; -0,743788
275211; 3,332542; 0,110688; -2,232541; 0,000000; 0,120585; -0,146301; 0,002841; -0,544658
275220; 3,369397; 0,046288; -2,232541; 0,000000; 0,117841; -0,136614; -0,002710; -0,511507
275229; 3,377429; -0,012075; -2,232541; 0,000000; 0,112828; -0,127338; -0,004952; -0,46339
275239; 3,515399; 0,599725; -2,232541; 0,000000; 0,187505; -0,111924; 0,073777; 3,556163
275248; 3,823942; 0,714438; -2,232541; 0,000000; 0,229661; -0,093044; 0,041648; 4,244430
275258; 4,148550; 0,668150; -2,232541; 0,000000; 0,257382; -0,071885; 0,027387; 5,068674
275267; 4,433467; 0,545388; -2,232541; 0,000000; 0,273533; -0,049398; 0,015956; 5,716454
275277; 4,685782; 0,529288; -2,149855; 0,422719; 0,347398; -0,020839; 0,072975; 9,512739
275286; 4,978732; 0,718463; -2,149855; 0,422719; 0,395418; 0,011668; 0,047441; 10,822078
275296; 5,339250; 0,817075; -2,149855; 0,422719; 0,441147; 0,047934; 0,045178; 12,720476
275306; 5,666692; 0,577587; -2,149855; 0,422719; 0,449908; 0,084921; 0,008655; 12,940076
275316; 5,987520; 0,788900; -2,149855; 0,422719; 0,502909; 0,126264; 0,052363; 16,227037
